callsid,tonality_variations,call_date,call_duration_sec,non_human_like_voice_instances,asr_errors,incorrect_responses,repetition_by_bot,interruption_handling_error,hallucination_error,high_response_time_flag,bot_followed_script_flag,fatal_student_identified_ai,fatal_ai_off_script,fatal_call_others,call_outcome,introduction_correct_flag,qualification_executed_flag,preference_executed_flag,closing_correct_flag,comments
CALL_0002244,2,2025-11-11,127,0,0,0,0,0,0,False,True,False,False,False,Cold,False,False,True,True,
CALL_0002245,3,2025-11-12,209,2,0,0,0,0,0,False,True,False,False,False,Warm,True,True,False,True,
CALL_0002246,2,2025-11-08,50,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0002247,1,2025-11-03,29,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0002248,0,2025-11-13,5,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0002249,0,2025-11-14,116,3,0,0,0,0,0,False,False,False,False,False,Cold,True,False,False,True,
CALL_0002250,3,2025-11-24,197,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002251,3,2025-12-01,105,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0002252,0,2025-11-11,8,0,0,0,0,0,0,False,False,False,False,False,NA,False,False,False,True,
CALL_0002253,2,2025-11-11,93,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002254,2,2025-11-27,26,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0002255,2,2025-11-12,218,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0002256,1,2025-11-12,163,1,0,0,0,0,0,False,True,False,False,False,Cold,False,False,False,True,
CALL_0002257,1,2025-11-03,25,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002258,1,2025-11-26,149,1,0,0,0,0,0,False,True,False,False,False,NA,True,True,False,True,
CALL_0002259,1,2025-11-16,97,1,0,0,0,0,0,False,False,False,False,False,Warm,True,False,True,True,
CALL_0002260,2,2025-11-02,151,0,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,True,True,True,
CALL_0002261,1,2025-11-23,34,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0002262,0,2025-11-06,17,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002263,3,2025-11-23,106,2,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0002264,1,2025-11-04,84,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,Bot repeated the same line twice.
CALL_0002265,1,2025-11-27,7,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0002266,2,2025-11-17,29,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0002267,0,2025-11-10,26,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002268,1,2025-11-27,120,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,True,
CALL_0002269,1,2025-11-12,30,0,1,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0002270,3,2025-11-22,5,0,0,0,0,0,0,False,True,False,False,False,Hot,False,True,True,False,
CALL_0002271,3,2025-11-06,6,0,0,0,0,0,0,False,False,False,False,False,NA,True,False,False,False,
CALL_0002272,5,2025-11-15,138,0,0,0,0,0,0,False,False,False,False,False,Callback Requested,False,False,False,True,
CALL_0002273,2,2025-11-28,20,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0002274,2,2025-11-22,28,0,0,0,0,0,0,False,True,False,False,False,Warm,True,False,False,True,
CALL_0002275,0,2025-11-29,7,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002276,4,2025-11-14,205,0,0,0,0,0,0,True,True,False,False,False,Warm,True,False,True,True,"Good flow, minor ASR glitch."
CALL_0002277,3,2025-11-30,19,1,0,2,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Student requested callback.
CALL_0002278,4,2025-11-17,23,0,0,0,3,0,0,True,True,False,False,False,Warm,False,False,True,True,
CALL_0002279,0,2025-11-28,14,0,0,0,0,0,0,False,True,False,False,False,NA,True,False,True,True,
CALL_0002280,2,2025-11-13,10,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,High response time observed.
CALL_0002281,2,2025-11-07,103,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0002282,1,2025-11-20,24,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,False,False,
CALL_0002283,2,2025-11-18,11,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0002284,2,2025-11-04,78,0,0,0,0,0,0,False,True,False,False,False,Converted,True,False,True,True,
CALL_0002285,2,2025-11-26,215,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002286,5,2025-11-09,197,1,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0002287,1,2025-11-12,30,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0002288,1,2025-11-01,188,0,0,0,0,0,0,True,True,False,False,False,Warm,True,True,False,True,
CALL_0002289,1,2025-11-09,9,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002290,1,2025-11-30,160,0,1,0,0,0,0,False,True,False,False,False,NA,True,True,False,True,
CALL_0002291,3,2025-11-02,196,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0002292,1,2025-11-13,52,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0002293,4,2025-11-11,161,3,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,True,
CALL_0002294,2,2025-11-14,28,1,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,False,True,False,
CALL_0002295,3,2025-11-10,191,0,0,0,1,0,0,True,False,False,False,False,Cold,False,True,True,True,
CALL_0002296,2,2025-11-25,238,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,Script followed but closing weak.
CALL_0002297,0,2025-11-05,5,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002298,1,2025-11-23,167,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0002299,0,2025-11-07,46,1,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,True,
CALL_0002300,1,2025-11-06,30,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,False,True,True,
CALL_0002301,3,2025-11-28,124,0,0,0,0,0,0,False,True,False,False,False,Cold,False,False,False,False,
CALL_0002302,1,2025-11-29,30,1,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,True,
CALL_0002303,0,2025-11-26,181,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,False,True,Student requested callback.
CALL_0002304,3,2025-11-06,147,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0002305,3,2025-11-14,23,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0002306,1,2025-11-07,120,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0002307,0,2025-11-16,11,1,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,True,True,True,
CALL_0002308,1,2025-11-22,30,0,0,0,0,0,0,False,False,False,False,False,NA,True,False,True,True,Flat voice; empathy missed.
CALL_0002309,1,2025-11-14,220,1,0,0,0,0,0,False,True,False,False,False,Warm,True,False,True,True,
CALL_0002310,3,2025-11-23,86,0,1,0,1,0,0,False,True,False,False,False,Cold,True,False,True,False,
CALL_0002311,0,2025-11-22,131,0,0,0,0,0,0,False,False,False,False,False,Warm,True,True,True,True,
CALL_0002312,2,2025-11-15,10,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0002313,1,2025-11-30,209,0,0,0,0,0,0,True,True,False,False,False,Warm,True,True,False,False,
CALL_0002314,2,2025-11-05,144,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0002315,2,2025-11-19,7,0,0,0,1,0,0,False,True,False,False,False,Cold,True,False,True,True,Student requested callback.
CALL_0002316,1,2025-11-29,295,2,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0002317,2,2025-11-02,125,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0002318,4,2025-11-05,148,0,0,0,0,0,0,False,True,False,False,False,Warm,True,False,True,True,
CALL_0002319,3,2025-11-06,30,0,0,1,0,0,0,True,False,False,False,False,Cold,True,False,True,True,
CALL_0002320,2,2025-11-08,125,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,False,True,"Good flow, minor ASR glitch."
CALL_0002321,0,2025-11-06,7,0,0,0,0,0,0,True,False,False,False,False,Hot,True,False,True,True,
CALL_0002322,3,2025-11-05,45,0,0,0,0,0,0,False,False,False,False,False,Callback Requested,False,True,True,True,
CALL_0002323,2,2025-11-15,7,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0002324,0,2025-11-22,79,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0002325,2,2025-11-22,176,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0002326,1,2025-11-12,184,0,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,True,True,True,Hallucination: incorrect info given.
CALL_0002327,3,2025-11-24,23,0,2,0,0,0,0,False,True,False,False,False,Callback Requested,False,False,True,False,
CALL_0002328,0,2025-11-20,103,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,Student requested callback.
CALL_0002329,3,2025-11-13,130,0,0,0,2,0,0,False,True,False,False,False,Callback Requested,True,True,True,False,
CALL_0002330,2,2025-12-01,14,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0002331,2,2025-11-22,28,0,0,0,2,0,0,False,True,False,False,False,NA,True,True,False,True,Student requested callback.
CALL_0002332,0,2025-11-24,152,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0002333,2,2025-11-28,98,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,False,True,
CALL_0002334,1,2025-11-18,89,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,False,
CALL_0002335,1,2025-11-08,91,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0002336,0,2025-11-30,175,1,1,0,0,0,0,True,True,False,False,False,Callback Requested,True,True,False,False,
CALL_0002337,3,2025-11-09,8,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0002338,1,2025-11-04,30,0,1,0,0,0,0,False,False,False,False,False,Callback Requested,True,False,False,True,
CALL_0002339,1,2025-11-06,21,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,False,
CALL_0002340,2,2025-11-11,149,0,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,False,True,True,
CALL_0002341,3,2025-11-04,6,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,False,
CALL_0002342,3,2025-11-28,94,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,False,True,
CALL_0002343,2,2025-11-09,7,1,2,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002344,2,2025-11-24,147,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002345,2,2025-11-21,142,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002346,1,2025-11-05,23,0,1,0,0,0,0,False,True,False,False,False,NA,True,True,True,True,High response time observed.
CALL_0002347,1,2025-11-02,20,0,0,0,0,0,0,False,True,False,False,False,NA,True,False,False,False,
CALL_0002348,2,2025-11-07,19,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002349,2,2025-11-12,142,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002350,1,2025-11-27,138,0,0,0,0,0,0,False,False,False,False,False,Hot,True,False,False,True,
CALL_0002351,2,2025-11-14,130,0,0,2,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0002352,1,2025-11-29,282,0,0,0,0,0,0,True,False,False,False,False,Warm,True,True,True,True,Script followed but closing weak.
CALL_0002353,4,2025-11-06,11,1,0,0,2,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002354,0,2025-11-05,53,0,0,0,0,0,0,True,False,False,False,False,Cold,True,True,True,True,Non-human voice detected.
CALL_0002355,1,2025-11-20,267,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,True,Hallucination: incorrect info given.
CALL_0002356,1,2025-12-01,148,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,True,
CALL_0002357,2,2025-11-07,5,0,1,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0002358,3,2025-11-04,175,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0002359,2,2025-11-18,18,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0002360,3,2025-11-30,25,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0002361,2,2025-11-03,30,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,Script followed but closing weak.
CALL_0002362,2,2025-11-25,233,0,0,0,0,0,0,False,True,False,False,False,Cold,False,False,True,True,
CALL_0002363,0,2025-11-14,132,0,0,0,0,0,0,False,True,False,False,False,Cold,False,False,False,True,Student requested callback.
CALL_0002364,1,2025-11-02,119,1,0,0,0,0,0,False,True,False,False,False,NA,True,True,False,True,
CALL_0002365,0,2025-11-19,19,0,0,0,0,0,0,True,True,False,False,False,NA,True,True,False,True,
CALL_0002366,2,2025-11-09,205,0,0,0,3,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0002367,0,2025-11-01,10,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0002368,1,2025-11-20,206,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002369,4,2025-11-17,26,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0002370,1,2025-11-29,146,1,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,True,
CALL_0002371,3,2025-11-23,29,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,False,
CALL_0002372,2,2025-11-14,201,2,0,0,0,0,0,False,True,False,False,False,Converted,True,True,True,True,
CALL_0002373,1,2025-11-18,115,0,0,0,0,0,0,False,True,False,False,False,NA,True,False,True,False,
CALL_0002374,2,2025-11-06,36,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,Hallucination: incorrect info given.
CALL_0002375,4,2025-11-18,65,0,0,0,0,0,0,False,True,False,False,False,Warm,True,False,True,True,
CALL_0002376,2,2025-11-25,111,2,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,True,
CALL_0002377,0,2025-11-10,155,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0002378,0,2025-11-12,66,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,False,True,
CALL_0002379,3,2025-11-29,13,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002380,3,2025-11-25,6,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0002381,3,2025-11-20,6,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0002382,1,2025-11-27,27,0,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,True,True,True,
CALL_0002383,3,2025-11-13,76,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0002384,1,2025-11-02,25,0,0,0,0,0,0,False,False,False,False,False,Warm,True,False,True,True,Student requested callback.
CALL_0002385,0,2025-11-05,70,0,0,0,0,0,0,False,False,False,False,False,Cold,False,True,True,True,
CALL_0002386,2,2025-11-01,9,0,0,0,0,0,0,False,False,False,False,False,Hot,True,False,True,True,
CALL_0002387,1,2025-11-09,168,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,False,True,
CALL_0002388,1,2025-11-19,41,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,False,False,True,False,
CALL_0002389,0,2025-11-06,113,2,0,0,0,0,0,True,True,False,False,False,Cold,False,False,True,True,
CALL_0002390,2,2025-11-20,127,2,0,0,0,0,0,False,True,False,False,False,NA,True,True,False,False,
CALL_0002391,2,2025-12-01,275,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0002392,5,2025-11-29,154,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0002393,3,2025-11-19,19,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,Hallucination: incorrect info given.
CALL_0002394,1,2025-11-03,215,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0002395,1,2025-11-18,12,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0002396,1,2025-11-23,205,0,0,0,0,0,0,False,True,False,False,False,Converted,True,False,False,True,
CALL_0002397,0,2025-11-16,28,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,False,Non-human voice detected.
CALL_0002398,1,2025-11-27,98,1,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,False,True,True,
CALL_0002399,2,2025-11-17,200,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,Script followed but closing weak.
CALL_0002400,2,2025-11-30,26,0,0,0,1,0,0,False,True,False,False,False,Cold,False,True,True,True,
CALL_0002401,1,2025-11-11,156,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0002402,2,2025-11-11,183,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,True,
CALL_0002403,1,2025-11-28,29,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,False,High response time observed.
CALL_0002404,1,2025-11-24,151,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,False,
CALL_0002405,2,2025-11-12,28,3,0,0,0,0,0,True,True,False,False,False,Cold,True,False,True,False,Bot repeated the same line twice.
CALL_0002406,1,2025-11-24,87,0,0,0,0,0,0,False,True,False,False,False,Converted,True,True,False,False,
CALL_0002407,2,2025-11-09,10,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,False,"Good flow, minor ASR glitch."
CALL_0002408,2,2025-11-18,124,1,0,0,0,0,0,False,True,False,False,False,Callback Requested,False,True,True,True,High response time observed.
CALL_0002409,1,2025-11-30,14,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,False,True,Flat voice; empathy missed.
CALL_0002410,0,2025-11-04,17,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002411,1,2025-11-30,19,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002412,3,2025-11-08,164,0,0,0,0,0,0,True,False,False,False,False,NA,True,True,True,True,
CALL_0002413,1,2025-11-25,5,0,0,0,0,0,0,False,True,False,False,False,Converted,True,False,True,True,High response time observed.
CALL_0002414,2,2025-11-26,27,0,1,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0002415,1,2025-11-30,29,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,High response time observed.
CALL_0002416,1,2025-11-15,151,0,0,0,0,0,0,False,True,False,False,False,Converted,True,True,False,True,Script followed but closing weak.
CALL_0002417,1,2025-11-02,165,1,0,0,0,0,0,False,True,False,False,False,Converted,False,False,False,False,
CALL_0002418,3,2025-11-27,9,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,False,True,
CALL_0002419,1,2025-11-17,133,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,False,
CALL_0002420,2,2025-11-27,25,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0002421,2,2025-11-08,107,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0002422,1,2025-11-04,79,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0002423,1,2025-11-28,241,0,0,0,0,0,0,True,False,False,False,False,Cold,True,False,False,False,
CALL_0002424,1,2025-11-09,23,0,0,1,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0002425,1,2025-11-24,199,1,0,0,0,0,0,True,False,False,False,False,NA,True,True,True,True,
CALL_0002426,2,2025-11-21,30,1,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,False,True,
CALL_0002427,1,2025-11-05,118,1,0,0,0,0,0,True,True,False,False,False,NA,True,False,False,True,
CALL_0002428,2,2025-11-30,106,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,False,False,
